user_id,signup_date,plan,monthly_revenue,churned,sessions_last_month
2875,2022-07-14,Enterprise,120,0,8
2876,2023-12-02,Basic,20,0,5
2877,2022-05-25,Basic,20,0,10
2878,2021-09-09,Pro,50,0,11
2879,2021-02-17,Basic,20,0,5
2880,2023-09-27,Enterprise,120,1,13
2881,2023-05-28,Basic,20,0,10
2882,2022-06-21,Basic,20,0,6
2883,2020-06-11,Free,0,1,2
2884,2023-05-28,Basic,20,0,13
2885,2020-09-26,Free,0,0,2
2886,2021-09-23,Pro,50,0,11
2887,2022-06-24,Free,0,0,1
2888,2023-11-24,Free,0,1,2
2889,2023-04-20,Free,0,0,2
2890,2020-07-23,Free,0,0,1
2891,2021-08-04,Free,0,1,1
2892,2022-04-20,Pro,50,0,8
2893,2023-06-05,Pro,50,0,11
2894,2021-08-18,Pro,50,0,12
2895,2020-09-06,Pro,50,0,11
2896,2022-05-24,Free,0,1,2
2897,2020-07-14,Pro,50,0,8
2898,2021-11-20,Free,0,1,3
2899,2022-12-29,Free,0,1,3
2900,2021-09-30,Basic,20,0,10
2901,2023-11-23,Free,0,1,7
2902,2021-11-02,Pro,50,0,6
2903,2023-05-11,Free,0,1,4
2904,2023-03-17,Pro,50,0,13
2905,2022-08-01,Basic,20,0,10
2906,2020-07-17,Free,0,1,3
2907,2023-12-20,Pro,50,0,8
2908,2021-05-06,Free,0,0,2
2909,2022-06-14,Basic,20,1,11
2910,2020-05-21,Free,0,0,2
2911,2023-08-29,Basic,20,0,10
2912,2020-06-13,Basic,20,0,8
2913,2020-11-09,Free,0,1,2
2914,2020-01-21,Enterprise,120,0,14
2915,2023-01-10,Pro,50,0,9
2916,2023-02-28,Pro,50,1,8
2917,2022-09-10,Pro,50,1,8
2918,2020-10-31,Free,0,1,2
2919,2021-01-05,Basic,20,0,14
2920,2022-05-02,Free,0,0,3
2921,2021-01-18,Free,0,1,4
2922,2021-03-20,Enterprise,120,0,7
2923,2021-02-28,Basic,20,0,8
2924,2020-06-09,Basic,20,0,7
2925,2023-04-16,Free,0,1,3
2926,2021-09-20,Basic,20,0,12
2927,2022-06-13,Free,0,1,3
2928,2021-05-04,Free,0,1,3
2929,2022-10-13,Free,0,1,3
2930,2020-11-22,Basic,20,0,4
2931,2021-08-20,Basic,20,0,11
2932,2022-10-11,Free,0,1,2
2933,2020-10-15,Pro,50,0,8
2934,2021-08-15,Free,0,1,3
2935,2021-07-26,Basic,20,0,11
2936,2023-10-09,Enterprise,120,0,9
2937,2020-01-28,Basic,20,0,12
2938,2022-08-11,Pro,50,0,12
2939,2020-02-12,Enterprise,120,0,7
2940,2021-02-26,Basic,20,1,10
2941,2020-06-25,Pro,50,0,7
2942,2021-06-12,Pro,50,0,7
2943,2022-08-23,Free,0,1,2
2944,2020-07-16,Free,0,0,8
2945,2021-09-01,Enterprise,120,0,8
2946,2022-04-21,Pro,50,0,9
2947,2022-05-02,Free,0,0,2
2948,2020-01-22,Basic,20,1,8
2949,2023-02-09,Pro,50,0,6
2950,2022-12-16,Basic,20,0,13
2951,2022-12-25,Basic,20,1,15
2952,2022-04-21,Pro,50,0,7
2953,2020-04-07,Basic,20,0,6
2954,2023-03-13,Basic,20,0,15
2955,2021-03-10,Pro,50,0,11
2956,2021-09-28,Pro,50,1,9
2957,2023-01-14,Basic,20,0,14
2958,2021-08-10,Free,0,1,1
2959,2020-12-09,Basic,20,1,14
2960,2023-08-10,Enterprise,120,0,6
2961,2021-07-24,Free,0,0,5
2962,2021-09-02,Free,0,0,3
2963,2020-08-30,Basic,20,1,8
2964,2021-07-14,Pro,50,0,7
2965,2022-08-17,Free,0,0,1
2966,2020-02-01,Free,0,0,2
2967,2021-01-25,Free,0,0,2
2968,2020-10-03,Pro,50,0,5
2969,2021-06-15,Free,0,0,2
2970,2023-03-23,Free,0,1,4
2971,2021-01-17,Basic,20,0,14
2972,2022-12-27,Pro,50,0,12
2973,2022-06-02,Basic,20,0,11
2974,2020-08-01,Free,0,1,3
2975,2021-01-10,Basic,20,0,10
2976,2022-01-13,Enterprise,120,0,7
2977,2020-07-31,Basic,20,0,9
2978,2020-03-19,Enterprise,120,0,12
2979,2021-09-19,Pro,50,0,16
2980,2021-08-26,Free,0,0,1
2981,2022-02-20,Basic,20,0,11
2982,2023-11-05,Free,0,1,4
2983,2022-09-27,Basic,20,0,16
2984,2021-11-10,Free,0,1,1
2985,2020-02-27,Free,0,1,2
2986,2022-11-15,Enterprise,120,0,11
2987,2022-05-30,Free,0,1,2
2988,2021-03-22,Pro,50,0,13
2989,2020-03-06,Free,0,1,2
2990,2023-07-01,Free,0,1,5
2991,2022-12-03,Pro,50,1,16
2992,2023-01-25,Basic,20,0,10
2993,2022-10-08,Pro,50,0,3
2994,2020-08-14,Free,0,0,2
2995,2022-02-12,Basic,20,0,15
2996,2021-11-09,Pro,50,0,12
2997,2023-12-30,Basic,20,0,8
2998,2021-08-23,Basic,20,0,10
2999,2021-01-13,Enterprise,120,0,12
3000,2023-04-16,Basic,20,0,10
3001,2023-12-21,Enterprise,120,0,15
3002,2021-12-09,Pro,50,0,16
3003,2020-11-02,Pro,50,0,10
3004,2022-02-17,Free,0,1,1
3005,2021-05-18,Free,0,0,1
3006,2020-09-24,Pro,50,0,5
3007,2020-01-08,Free,0,1,0
3008,2021-05-22,Free,0,1,3
3009,2021-04-20,Free,0,0,2
3010,2023-08-13,Free,0,1,2
3011,2020-06-12,Enterprise,120,0,6
3012,2021-04-29,Pro,50,0,13
3013,2022-12-31,Basic,20,0,15
3014,2021-07-20,Free,0,1,2
3015,2022-06-23,Pro,50,0,13
3016,2021-07-12,Basic,20,0,12
3017,2020-08-25,Enterprise,120,0,11
3018,2023-02-01,Basic,20,1,13
3019,2023-05-18,Free,0,1,5
3020,2021-07-07,Basic,20,0,14
3021,2022-04-07,Enterprise,120,0,6
3022,2021-04-12,Basic,20,0,11
3023,2023-07-15,Basic,20,1,8
3024,2021-01-20,Free,0,1,2
3025,2022-02-13,Pro,50,0,6
3026,2022-04-27,Pro,50,0,6
3027,2021-01-21,Free,0,0,5
3028,2022-05-26,Basic,20,0,17
3029,2020-09-15,Free,0,1,5
3030,2020-10-09,Free,0,0,2
3031,2020-02-09,Free,0,1,4
3032,2021-04-30,Free,0,1,5
3033,2022-07-17,Basic,20,0,13
3034,2020-08-07,Free,0,1,0
3035,2023-02-26,Free,0,1,4
3036,2022-10-11,Pro,50,0,8
3037,2022-10-20,Basic,20,0,7
3038,2021-09-04,Basic,20,1,13
3039,2022-07-16,Basic,20,1,14
3040,2021-11-18,Basic,20,1,8
3041,2021-09-04,Free,0,1,4
3042,2020-09-16,Pro,50,0,10
3043,2022-09-16,Free,0,1,0
3044,2022-08-23,Basic,20,1,15
3045,2020-12-31,Free,0,0,3
3046,2021-06-27,Pro,50,0,14
3047,2021-10-10,Basic,20,0,10
3048,2022-03-24,Basic,20,0,6
3049,2022-11-05,Free,0,1,3
3050,2023-02-26,Basic,20,1,10
3051,2021-07-28,Enterprise,120,0,10
3052,2023-02-06,Pro,50,1,11
3053,2022-10-09,Free,0,0,3
3054,2021-10-31,Free,0,1,1
3055,2020-09-25,Enterprise,120,0,6
3056,2023-03-31,Basic,20,0,4
3057,2023-07-07,Basic,20,0,10
3058,2022-07-12,Enterprise,120,1,7
3059,2023-01-30,Pro,50,0,11
3060,2020-09-03,Basic,20,0,14
3061,2020-05-10,Basic,20,0,14
3062,2020-12-18,Free,0,1,2
3063,2020-07-14,Pro,50,0,10
3064,2022-07-18,Free,0,0,2
3065,2023-11-06,Free,0,1,4
3066,2022-10-18,Free,0,1,5
3067,2021-10-06,Free,0,0,4
3068,2020-08-14,Basic,20,0,16
3069,2021-12-01,Basic,20,0,13
3070,2020-09-21,Basic,20,0,6
3071,2023-10-27,Free,0,0,4
3072,2023-12-28,Enterprise,120,0,10
3073,2021-10-07,Free,0,1,0
3074,2020-07-29,Pro,50,0,12
3075,2023-11-01,Enterprise,120,0,15
3076,2023-11-19,Basic,20,0,12
3077,2022-07-31,Basic,20,1,8
3078,2023-10-19,Enterprise,120,0,10
3079,2021-04-01,Free,0,1,0
3080,2021-12-25,Basic,20,0,10
3081,2023-06-03,Basic,20,0,7
3082,2022-09-08,Free,0,0,6
3083,2023-02-28,Pro,50,0,11
3084,2021-08-10,Pro,50,1,10
3085,2021-04-20,Pro,50,1,13
3086,2022-09-12,Free,0,0,1
3087,2023-07-24,Free,0,0,3
3088,2020-06-04,Basic,20,0,8
3089,2023-05-26,Free,0,0,2
3090,2020-07-08,Basic,20,0,8
3091,2023-12-11,Basic,20,1,15
3092,2022-09-07,Basic,20,0,12
3093,2021-06-29,Basic,20,0,6
3094,2020-02-10,Basic,20,0,12
3095,2020-11-02,Free,0,0,2
3096,2022-07-31,Free,0,1,5
3097,2020-12-03,Basic,20,0,10
3098,2023-08-30,Basic,20,1,14
3099,2023-01-03,Pro,50,0,12
3100,2022-08-10,Pro,50,0,3
3101,2020-10-05,Enterprise,120,0,8
3102,2023-04-14,Free,0,1,1
3103,2022-06-14,Free,0,1,7
3104,2020-09-29,Free,0,1,3
3105,2022-04-16,Pro,50,0,15
3106,2021-09-11,Basic,20,0,9
3107,2022-05-11,Pro,50,0,9
3108,2022-07-19,Basic,20,1,11
3109,2020-10-15,Enterprise,120,0,11
3110,2021-12-24,Enterprise,120,0,4
3111,2022-06-11,Free,0,1,4
3112,2020-09-28,Basic,20,0,17
3113,2022-12-25,Basic,20,0,11
3114,2021-04-27,Free,0,0,2
3115,2022-07-24,Basic,20,0,4
3116,2020-09-04,Basic,20,1,18
3117,2020-06-04,Free,0,0,3
3118,2022-12-06,Basic,20,0,7
3119,2021-03-29,Basic,20,0,5
3120,2020-07-19,Free,0,0,5
3121,2020-05-03,Basic,20,1,9
3122,2020-01-01,Free,0,1,4
3123,2022-08-25,Pro,50,0,14
3124,2022-05-04,Free,0,0,2
3125,2021-10-01,Pro,50,0,15
3126,2020-07-09,Basic,20,1,9
3127,2021-05-30,Free,0,1,5
3128,2021-03-17,Basic,20,0,6
3129,2020-05-22,Basic,20,0,10
3130,2023-04-29,Basic,20,0,10
3131,2021-06-16,Basic,20,0,7
3132,2020-08-14,Basic,20,1,17
3133,2023-08-29,Free,0,1,4
3134,2022-08-06,Free,0,1,0
3135,2023-08-18,Pro,50,0,7
3136,2021-04-04,Basic,20,0,10
3137,2023-11-25,Free,0,1,2
3138,2021-07-04,Pro,50,0,15
3139,2021-01-27,Free,0,0,4
3140,2022-04-24,Pro,50,0,10
3141,2023-05-15,Free,0,1,2
3142,2020-07-28,Free,0,1,4
3143,2023-02-12,Enterprise,120,0,13
3144,2021-10-07,Free,0,0,4
3145,2023-06-28,Pro,50,1,12
3146,2020-08-06,Free,0,1,5
3147,2021-02-10,Basic,20,0,13
3148,2023-10-09,Pro,50,0,12
3149,2022-06-06,Free,0,0,4
3150,2021-07-11,Pro,50,0,13
3151,2021-07-03,Basic,20,0,17
3152,2020-05-21,Basic,20,1,9
3153,2021-09-03,Basic,20,1,7
3154,2021-05-15,Pro,50,0,12
3155,2022-04-19,Free,0,1,3
3156,2021-12-02,Free,0,1,5
3157,2021-08-18,Pro,50,0,9
3158,2020-10-07,Pro,50,1,12
3159,2021-02-27,Free,0,0,3
3160,2022-05-05,Basic,20,1,20
3161,2020-09-26,Basic,20,0,10
3162,2020-06-02,Basic,20,1,10
3163,2021-09-05,Free,0,0,5
3164,2021-10-23,Basic,20,1,12
3165,2020-03-23,Free,0,1,5
3166,2022-08-04,Pro,50,0,7
3167,2022-06-17,Pro,50,1,10
3168,2023-12-20,Basic,20,1,8
3169,2023-07-22,Free,0,0,0
3170,2020-10-10,Free,0,0,1
3171,2022-09-06,Basic,20,1,9
3172,2020-06-21,Pro,50,1,13
3173,2023-09-12,Free,0,1,4
3174,2022-12-22,Basic,20,1,6
3175,2023-01-01,Free,0,0,7
3176,2022-02-01,Free,0,1,6
3177,2023-10-30,Free,0,1,1
3178,2021-09-24,Free,0,0,4
3179,2022-02-25,Free,0,1,2
3180,2022-07-31,Basic,20,0,13
3181,2022-10-08,Pro,50,0,8
3182,2021-02-01,Pro,50,0,7
3183,2023-02-17,Free,0,1,1
3184,2022-07-22,Free,0,1,1
3185,2021-11-06,Free,0,1,4
3186,2022-07-24,Free,0,1,7
3187,2021-04-09,Basic,20,1,9
3188,2020-10-12,Basic,20,0,8
3189,2020-09-21,Free,0,1,8
3190,2020-11-15,Free,0,1,2
3191,2021-11-03,Free,0,1,2
3192,2023-10-31,Free,0,0,1
3193,2022-03-30,Pro,50,1,11
3194,2020-03-29,Free,0,1,4
3195,2023-05-11,Basic,20,0,4
3196,2022-03-31,Basic,20,1,13
3197,2022-09-27,Pro,50,0,6
3198,2020-11-29,Pro,50,0,13
3199,2020-08-09,Pro,50,1,10
3200,2020-02-10,Free,0,1,1
3201,2020-03-08,Basic,20,0,9
3202,2022-09-14,Pro,50,1,14
3203,2021-05-28,Free,0,0,2
3204,2023-02-24,Basic,20,0,7
3205,2023-07-02,Pro,50,0,8
3206,2021-11-25,Basic,20,1,6
3207,2022-11-05,Free,0,1,2
3208,2021-04-21,Free,0,1,3
3209,2022-12-21,Basic,20,0,9
3210,2022-05-30,Free,0,0,3
3211,2021-03-07,Basic,20,0,11
3212,2020-09-24,Pro,50,0,13
3213,2022-11-24,Free,0,0,2
3214,2022-02-17,Pro,50,0,11
3215,2021-05-08,Basic,20,0,9
3216,2021-10-22,Free,0,1,1
3217,2023-09-10,Pro,50,0,9
3218,2023-08-20,Pro,50,0,9
3219,2023-07-23,Basic,20,0,11
3220,2022-10-09,Pro,50,0,7
3221,2023-05-09,Pro,50,1,8
3222,2023-09-09,Pro,50,1,12
3223,2022-11-24,Basic,20,0,10
3224,2022-09-03,Pro,50,1,15
3225,2021-04-26,Enterprise,120,0,16
3226,2021-12-28,Pro,50,0,12
3227,2021-04-24,Free,0,1,2
3228,2022-12-24,Basic,20,0,22
3229,2022-10-28,Basic,20,0,12
3230,2023-08-17,Free,0,1,0
3231,2020-12-08,Enterprise,120,0,10
3232,2023-12-25,Free,0,0,2
3233,2023-12-18,Free,0,1,0
3234,2020-11-27,Enterprise,120,1,8
3235,2021-03-13,Basic,20,0,10
3236,2020-06-22,Free,0,1,1
3237,2021-07-12,Basic,20,1,14
3238,2021-06-10,Basic,20,0,9
3239,2021-10-20,Free,0,0,4
3240,2020-01-26,Enterprise,120,0,9
3241,2022-03-30,Basic,20,0,12
3242,2021-08-27,Basic,20,0,7
3243,2021-02-09,Basic,20,0,4
3244,2020-08-19,Basic,20,0,15
3245,2021-06-16,Free,0,0,2
3246,2021-05-19,Free,0,1,0
3247,2020-06-27,Basic,20,0,8
3248,2020-05-11,Pro,50,0,18
3249,2020-12-13,Free,0,1,3
3250,2021-06-23,Basic,20,1,12
3251,2022-02-10,Pro,50,0,11
3252,2023-11-30,Free,0,1,5
3253,2020-03-16,Free,0,1,4
3254,2021-08-01,Free,0,1,3
3255,2022-05-03,Basic,20,0,9
3256,2020-07-12,Free,0,1,4
3257,2023-03-31,Basic,20,0,7
3258,2020-12-12,Basic,20,0,14
3259,2022-08-08,Basic,20,0,4
3260,2023-10-16,Free,0,0,4
3261,2023-01-15,Basic,20,1,11
3262,2023-07-09,Pro,50,0,8
3263,2020-08-01,Enterprise,120,0,9
3264,2021-07-26,Pro,50,0,11
3265,2022-02-18,Basic,20,1,8
3266,2020-09-18,Basic,20,0,13
3267,2021-12-30,Free,0,0,1
3268,2020-10-09,Free,0,0,4
3269,2023-11-04,Free,0,0,3
3270,2020-12-27,Basic,20,0,6
3271,2021-03-16,Free,0,1,2
3272,2020-04-02,Free,0,0,1
3273,2022-01-22,Enterprise,120,1,17
3274,2022-05-16,Free,0,0,1
3275,2023-12-18,Free,0,0,3
3276,2020-05-21,Free,0,0,2
3277,2023-08-07,Basic,20,1,9
3278,2023-12-26,Basic,20,1,13
3279,2022-01-18,Free,0,0,2
3280,2021-10-14,Basic,20,0,14
3281,2021-12-01,Pro,50,0,8
3282,2022-09-24,Pro,50,0,14
3283,2020-02-18,Enterprise,120,0,8
3284,2023-08-18,Pro,50,0,12
3285,2022-05-30,Basic,20,0,12
3286,2023-04-28,Free,0,0,4
3287,2023-03-05,Free,0,1,2
3288,2021-07-08,Free,0,0,5
3289,2021-02-07,Basic,20,0,9
3290,2022-06-10,Pro,50,0,8
3291,2022-05-14,Basic,20,0,11
3292,2021-08-24,Free,0,1,6
3293,2020-12-06,Basic,20,0,8
3294,2021-12-04,Enterprise,120,0,12
3295,2020-11-13,Basic,20,0,11
3296,2021-09-09,Pro,50,1,6
3297,2023-10-18,Pro,50,0,8
3298,2021-01-16,Enterprise,120,0,8
3299,2020-08-20,Pro,50,0,9
3300,2023-09-29,Pro,50,1,7
3301,2022-03-27,Free,0,0,4
3302,2021-07-06,Free,0,1,3
3303,2022-05-05,Basic,20,1,8
3304,2022-03-29,Free,0,1,1
3305,2020-07-01,Enterprise,120,0,6
3306,2022-11-30,Free,0,1,3
3307,2021-01-31,Pro,50,0,16
3308,2022-02-17,Free,0,1,1
3309,2022-06-25,Free,0,0,4
3310,2023-09-18,Enterprise,120,0,10
3311,2020-05-06,Free,0,0,3
3312,2020-01-01,Free,0,0,3
3313,2023-04-06,Free,0,0,5
3314,2020-01-19,Basic,20,0,4
3315,2023-09-17,Free,0,1,3
3316,2021-08-06,Basic,20,1,18
3317,2021-03-31,Basic,20,0,7
3318,2022-08-14,Pro,50,0,9
3319,2023-02-06,Pro,50,0,6
3320,2023-07-15,Basic,20,0,5
3321,2021-03-20,Free,0,1,2
3322,2023-06-17,Pro,50,0,8
3323,2023-08-17,Free,0,1,3
3324,2021-08-24,Basic,20,0,17
3325,2020-04-12,Basic,20,0,12
3326,2022-09-14,Pro,50,0,11
3327,2023-06-27,Basic,20,0,9
3328,2021-06-03,Free,0,1,1
3329,2023-03-22,Basic,20,0,15
3330,2022-05-08,Basic,20,0,7
3331,2020-06-22,Free,0,0,2
3332,2023-09-28,Basic,20,0,8
3333,2022-10-01,Pro,50,0,9
3334,2021-03-06,Enterprise,120,0,10
3335,2021-12-27,Basic,20,1,6
3336,2022-04-29,Free,0,0,3
3337,2023-09-09,Free,0,0,2
3338,2022-09-16,Pro,50,0,10
3339,2021-09-30,Pro,50,0,8
3340,2021-02-23,Free,0,1,2
3341,2021-08-16,Free,0,0,3
3342,2021-04-29,Pro,50,0,14
3343,2021-02-15,Free,0,0,2
3344,2022-07-24,Free,0,0,4
3345,2023-01-12,Free,0,0,3
3346,2023-02-10,Free,0,0,5
3347,2020-11-27,Basic,20,0,9
3348,2023-11-02,Pro,50,0,11
3349,2021-10-16,Free,0,1,3
3350,2020-02-10,Free,0,1,3
3351,2022-08-16,Free,0,1,0
3352,2020-04-14,Basic,20,1,8
3353,2020-07-20,Free,0,0,4
3354,2021-03-25,Basic,20,1,11
3355,2023-07-13,Pro,50,1,11
3356,2022-06-28,Free,0,1,1
3357,2020-07-28,Free,0,0,2
3358,2021-07-16,Free,0,1,3
3359,2023-02-15,Basic,20,0,14
3360,2021-12-13,Pro,50,1,9
3361,2023-11-01,Free,0,0,8
3362,2022-02-09,Enterprise,120,0,11
3363,2023-01-12,Free,0,0,1
3364,2021-03-29,Pro,50,0,6
3365,2021-10-28,Basic,20,0,8
3366,2021-09-20,Basic,20,0,4
3367,2021-01-21,Basic,20,0,5
3368,2023-10-05,Basic,20,0,15
3369,2020-10-22,Pro,50,1,11
3370,2020-09-14,Pro,50,0,9
3371,2023-01-09,Basic,20,1,8
3372,2020-09-24,Free,0,1,5
3373,2021-02-22,Free,0,1,3
3374,2020-08-22,Pro,50,0,11
3375,2023-08-27,Basic,20,0,7
3376,2022-09-12,Basic,20,0,8
3377,2023-10-12,Basic,20,0,8
3378,2023-05-21,Pro,50,0,13
3379,2021-07-27,Basic,20,1,13
3380,2020-02-18,Pro,50,0,15
3381,2023-02-24,Pro,50,0,5
3382,2020-08-10,Free,0,0,3
3383,2022-07-09,Free,0,0,2
3384,2023-07-26,Pro,50,0,8
3385,2023-12-02,Free,0,1,3
3386,2023-08-10,Enterprise,120,0,7
3387,2020-10-03,Free,0,0,4
3388,2023-02-04,Free,0,0,1
3389,2021-02-23,Enterprise,120,0,9
3390,2021-09-02,Basic,20,0,13
3391,2023-12-23,Free,0,1,5
3392,2021-01-09,Pro,50,1,13
3393,2020-03-13,Basic,20,1,11
3394,2022-11-19,Basic,20,0,5
3395,2023-04-26,Free,0,1,1
3396,2023-10-19,Pro,50,0,13
3397,2020-07-13,Pro,50,0,9
3398,2023-03-25,Free,0,1,1
3399,2023-04-10,Pro,50,1,9
3400,2022-04-26,Pro,50,1,15
3401,2022-11-30,Basic,20,0,6
3402,2022-12-22,Basic,20,0,8
3403,2020-01-23,Free,0,1,3
3404,2020-12-25,Free,0,0,3
3405,2023-01-03,Pro,50,0,9
3406,2021-07-13,Pro,50,0,12
3407,2021-11-02,Basic,20,0,12
3408,2023-02-15,Basic,20,0,15
3409,2023-11-04,Free,0,0,2
3410,2021-11-09,Free,0,1,7
3411,2023-08-06,Basic,20,0,8
3412,2021-03-15,Free,0,0,4
3413,2022-07-21,Basic,20,0,2
3414,2020-01-07,Free,0,0,7
3415,2023-05-04,Pro,50,0,10
3416,2021-02-24,Free,0,0,5
3417,2022-04-12,Basic,20,1,11
3418,2023-05-01,Basic,20,1,8
3419,2021-07-12,Free,0,1,3
3420,2023-03-17,Free,0,0,4
3421,2023-05-10,Free,0,1,8
3422,2022-07-02,Pro,50,1,13
3423,2023-12-13,Free,0,1,1
3424,2023-12-21,Pro,50,0,7
3425,2022-10-03,Enterprise,120,0,8
3426,2020-05-05,Pro,50,1,12
3427,2021-01-29,Free,0,0,5
3428,2022-03-27,Enterprise,120,1,15
3429,2022-05-30,Free,0,1,2
3430,2021-07-29,Basic,20,0,12
3431,2020-11-20,Pro,50,0,12
3432,2023-11-16,Basic,20,0,9
3433,2022-07-18,Basic,20,1,9
3434,2023-05-12,Free,0,0,1
3435,2022-04-12,Free,0,1,3
3436,2022-11-20,Basic,20,1,11
3437,2023-11-12,Free,0,1,5
3438,2023-12-28,Enterprise,120,0,9
3439,2022-04-16,Enterprise,120,0,15
3440,2022-07-14,Pro,50,0,10
3441,2023-10-31,Basic,20,0,11
3442,2023-09-29,Basic,20,0,11
3443,2021-03-18,Enterprise,120,0,8
3444,2020-03-15,Pro,50,0,9
3445,2021-07-10,Basic,20,0,10
3446,2023-03-24,Free,0,1,2
3447,2023-12-24,Free,0,0,6
3448,2020-12-28,Basic,20,0,10
3449,2021-03-23,Basic,20,0,11
3450,2023-06-11,Pro,50,0,5
3451,2020-09-18,Free,0,1,3
3452,2020-05-04,Free,0,1,1
3453,2022-06-29,Free,0,1,2
3454,2020-09-01,Free,0,0,2
3455,2021-06-25,Free,0,0,5
3456,2021-04-29,Basic,20,0,11
3457,2020-05-01,Basic,20,1,15
3458,2020-05-04,Pro,50,1,14
3459,2020-06-18,Free,0,1,5
3460,2020-05-03,Free,0,1,1
3461,2022-11-24,Basic,20,0,13
3462,2023-01-15,Pro,50,0,11
3463,2021-10-07,Free,0,0,4
3464,2022-02-24,Pro,50,0,13
3465,2020-07-19,Free,0,1,3
3466,2021-01-03,Pro,50,1,12
3467,2022-03-07,Pro,50,0,13
3468,2020-03-17,Free,0,0,5
3469,2020-02-28,Basic,20,0,12
3470,2021-03-06,Free,0,1,4
3471,2021-09-29,Pro,50,1,6
3472,2020-04-18,Basic,20,0,14
3473,2022-10-04,Basic,20,0,18
3474,2023-07-25,Pro,50,0,7
3475,2020-03-08,Pro,50,1,17
3476,2022-12-28,Free,0,1,4
3477,2023-04-03,Basic,20,0,16
3478,2020-10-31,Free,0,0,5
3479,2021-11-04,Free,0,0,8
3480,2020-12-30,Basic,20,1,12
3481,2022-03-31,Free,0,1,3
3482,2023-11-03,Free,0,1,2
3483,2020-12-08,Pro,50,0,14
3484,2022-08-04,Free,0,1,1
3485,2022-06-17,Basic,20,0,11
3486,2023-10-09,Free,0,1,3
3487,2023-12-10,Free,0,0,2
3488,2023-02-06,Free,0,0,3
3489,2022-01-31,Basic,20,1,10
3490,2020-12-06,Pro,50,0,7
3491,2022-07-30,Free,0,1,1
3492,2021-01-17,Free,0,1,5
3493,2022-09-30,Enterprise,120,0,12
3494,2020-10-26,Free,0,0,3
3495,2020-05-18,Pro,50,0,7
3496,2020-12-24,Free,0,1,2
3497,2022-04-15,Pro,50,0,11
3498,2023-11-09,Free,0,0,4
3499,2023-07-27,Pro,50,0,12
3500,2021-04-27,Pro,50,0,9
3501,2022-06-27,Basic,20,0,13
3502,2023-02-08,Free,0,0,4
3503,2022-05-15,Pro,50,1,11
3504,2020-05-18,Basic,20,0,5
3505,2022-09-22,Free,0,0,3
3506,2021-03-10,Free,0,1,4
3507,2021-05-23,Pro,50,0,8
3508,2020-09-29,Free,0,1,1
3509,2023-01-27,Basic,20,0,11
3510,2020-04-13,Basic,20,1,5
3511,2023-05-22,Pro,50,1,12
3512,2022-01-31,Enterprise,120,0,10
3513,2022-02-25,Enterprise,120,0,8
3514,2020-06-13,Free,0,0,1
3515,2022-09-25,Pro,50,0,8
3516,2021-06-03,Free,0,1,4
3517,2023-07-31,Basic,20,0,11
3518,2021-05-31,Basic,20,0,12
3519,2021-10-18,Free,0,0,2
3520,2021-09-04,Enterprise,120,1,12
3521,2020-06-12,Free,0,0,4
3522,2020-03-04,Basic,20,0,8
3523,2023-01-19,Pro,50,0,7
3524,2023-02-14,Pro,50,0,4
3525,2020-09-23,Free,0,1,2
3526,2023-03-09,Basic,20,1,7
3527,2020-09-02,Pro,50,0,10
3528,2021-01-29,Free,0,1,4
3529,2021-04-20,Basic,20,0,17
3530,2022-09-03,Free,0,0,4
3531,2023-04-22,Basic,20,0,5
3532,2022-11-09,Pro,50,0,9
3533,2021-07-11,Basic,20,0,6
3534,2022-10-14,Basic,20,1,19
3535,2022-06-01,Basic,20,1,8
3536,2020-05-26,Basic,20,0,13
3537,2021-10-27,Free,0,1,1
3538,2023-08-20,Free,0,1,3
3539,2021-09-11,Basic,20,1,6
3540,2022-03-30,Basic,20,1,8
3541,2022-05-13,Basic,20,1,6
3542,2021-08-04,Free,0,0,4
3543,2022-10-19,Free,0,1,1
3544,2021-11-25,Free,0,1,1
3545,2023-06-05,Enterprise,120,0,15
3546,2023-01-30,Basic,20,0,7
3547,2023-12-11,Free,0,1,3
3548,2023-05-24,Free,0,1,2
3549,2021-02-10,Enterprise,120,0,10
3550,2021-02-02,Free,0,1,3
3551,2021-12-15,Pro,50,0,10
3552,2021-12-04,Free,0,0,2
3553,2022-01-30,Enterprise,120,0,12
3554,2021-05-13,Pro,50,0,8
3555,2022-08-31,Basic,20,0,14
3556,2020-03-22,Free,0,1,0
3557,2021-08-26,Free,0,1,2
3558,2022-02-10,Basic,20,0,12
3559,2022-06-21,Basic,20,0,10
3560,2020-12-30,Free,0,1,5
3561,2020-06-11,Free,0,0,4
3562,2022-12-07,Basic,20,1,15
3563,2021-05-25,Basic,20,1,9
3564,2023-09-14,Free,0,1,4
3565,2020-04-25,Free,0,1,6
3566,2022-07-29,Enterprise,120,0,16
3567,2020-12-02,Basic,20,0,13
3568,2022-05-30,Pro,50,0,2
3569,2022-01-06,Basic,20,0,6
3570,2022-04-19,Free,0,0,0
3571,2020-05-26,Free,0,0,4
3572,2023-09-08,Free,0,1,1
3573,2021-03-18,Pro,50,0,11
3574,2022-04-16,Basic,20,0,7
3575,2022-11-02,Free,0,1,4
3576,2022-07-31,Enterprise,120,0,10
3577,2020-10-13,Free,0,1,2
3578,2021-12-20,Enterprise,120,1,9
3579,2023-02-11,Enterprise,120,0,5
3580,2021-04-24,Free,0,1,2
